Id,Weekly_Sales
23_22_2013-02-22,22412.38818237626
23_22_2013-03-01,20881.826726016487
23_22_2013-03-08,22910.563171946393
23_22_2013-03-15,21198.099634819388
23_22_2013-03-22,21454.832756618496
23_22_2013-03-29,26238.39727933882
23_22_2013-04-05,20502.268466289715
23_22_2013-04-12,19331.283678865228
23_22_2013-04-19,19212.972759726166
23_22_2013-04-26,18837.447956247503
23_22_2013-05-03,20914.376882054872
23_22_2013-05-10,20180.6393667278
23_22_2013-05-17,19854.612308107535
23_22_2013-05-24,20384.956606164822
23_22_2013-05-31,20203.718520431772
23_22_2013-06-07,21688.712461985004
23_22_2013-06-14,22385.075926115212
23_22_2013-06-21,21615.64277710238
23_22_2013-06-28,22225.072296042817
23_22_2013-07-05,23279.928916796533
23_22_2013-07-12,21644.2854959142
23_22_2013-07-19,20965.060367034654
23_22_2013-07-26,21073.727362575984
23_23_2012-11-02,48841.573652315914
23_23_2012-11-09,46671.239979553975
23_23_2012-11-16,50184.851530983375
23_23_2012-11-23,69820.97001804564
23_23_2012-11-30,66090.14709296275
23_23_2012-12-07,61903.62432906667
23_23_2012-12-14,77936.3626311653
23_23_2012-12-21,104137.82047080134
23_23_2012-12-28,41419.37323856932
23_23_2013-01-04,32240.719346680482
23_23_2013-01-11,30346.817453581876
23_23_2013-01-18,33069.32674380915
23_23_2013-01-25,33161.47712048046
23_23_2013-02-01,36390.46118232404
23_23_2013-02-08,34705.47687317772
23_23_2013-02-15,40923.90414060145
23_23_2013-02-22,39845.70747497225
23_23_2013-03-01,40078.87186428761
23_23_2013-03-08,40029.40870905072
23_23_2013-03-15,40420.08167717317
23_23_2013-03-22,41543.101027829805
23_23_2013-03-29,47465.9411137819
23_23_2013-04-05,45000.6467311863
23_23_2013-04-12,42933.85524336213
23_23_2013-04-19,42603.86570502904
23_23_2013-04-26,41456.41406295883
23_23_2013-05-03,47565.95658598663
23_23_2013-05-10,45832.12374559829
23_23_2013-05-17,46893.07015999289
23_23_2013-05-24,51239.69649554097
23_23_2013-05-31,48454.58321556617
23_23_2013-06-07,56200.64663994003
23_23_2013-06-14,59003.48202609271
23_23_2013-06-21,56672.0717515145
23_23_2013-06-28,63289.12640943463
23_23_2013-07-05,58571.36473766685
23_23_2013-07-12,52855.127892263685
23_23_2013-07-19,51877.972341653214
23_23_2013-07-26,52842.555724747435
23_24_2012-11-02,10886.26418626098
23_24_2012-11-09,9707.189219428968
23_24_2012-11-16,11121.720900562024
23_24_2012-11-23,18220.36700036304
23_24_2012-11-30,14326.990638620422
23_24_2012-12-07,15786.202593182208
23_24_2012-12-14,17433.106688494398
23_24_2012-12-21,21701.0592455275
23_24_2012-12-28,9341.8423780645
23_24_2013-01-04,5240.9811540054525
23_24_2013-01-11,4767.689185758544
23_24_2013-01-18,6175.989724760573
23_24_2013-01-25,5688.898197170695
23_24_2013-02-01,8169.859305039707
23_24_2013-02-08,7167.902923895012
23_24_2013-02-15,8814.970511562864
23_24_2013-02-22,8674.58705425431
23_24_2013-03-01,8709.25550831723
23_24_2013-03-08,8983.109383155215
23_24_2013-03-15,9940.184465261897
23_24_2013-03-22,9274.946876952044
23_24_2013-03-29,10574.120139728257
23_24_2013-04-05,10097.898751225712
23_24_2013-04-12,9445.00207908693
23_24_2013-04-19,9176.355054607717
23_24_2013-04-26,8586.745798829272
23_24_2013-05-03,11156.624275729386
23_24_2013-05-10,11219.785491319524
23_24_2013-05-17,10344.029737759054
23_24_2013-05-24,12910.455722695848
23_24_2013-05-31,11485.37721167854
23_24_2013-06-07,11048.479452209642
23_24_2013-06-14,12188.772814464632
23_24_2013-06-21,12116.691029593288
23_24_2013-06-28,11311.450942901061
23_24_2013-07-05,12247.862999337789
23_24_2013-07-12,11052.600656439512
23_24_2013-07-19,12425.069300268722
23_24_2013-07-26,11471.066328635068
23_25_2012-11-02,16508.484097698336
23_25_2012-11-09,15461.462235614079
23_25_2012-11-16,17106.363848783523
23_25_2012-11-23,17767.43718335684
23_25_2012-11-30,18751.85403787653
23_25_2012-12-07,19916.701024992624
23_25_2012-12-14,20661.79109410593
23_25_2012-12-21,23736.002705215855
23_25_2012-12-28,14953.444110926104
23_25_2013-01-04,10003.649602472575
23_25_2013-01-11,10173.975129164288
23_25_2013-01-18,10997.210035250944
23_25_2013-01-25,10676.304184926334
23_25_2013-02-01,10678.096870397707
23_25_2013-02-08,10592.436570544516
23_25_2013-02-15,13217.712213031531
23_25_2013-02-22,12051.866015521275
23_25_2013-03-01,14858.556908185754
23_25_2013-03-08,13855.843888909223
23_25_2013-03-15,14159.467586046483
23_25_2013-03-22,13280.858682969065
23_25_2013-03-29,15983.79948691059
23_25_2013-04-05,16132.416816599074
23_25_2013-04-12,16017.53172797173
23_25_2013-04-19,16311.143834987563
23_25_2013-04-26,15956.663983164162
23_25_2013-05-03,17473.231300501888
23_25_2013-05-10,17960.224654860405
23_25_2013-05-17,17218.41386035549
23_25_2013-05-24,19373.277199517426
23_25_2013-05-31,17891.7680409415
23_25_2013-06-07,18416.549052979906
23_25_2013-06-14,19292.28305996568
23_25_2013-06-21,19204.406220455676
23_25_2013-06-28,19045.71626532442
23_25_2013-07-05,18728.172949767435
23_25_2013-07-12,17148.990308675202
23_25_2013-07-19,17726.827640855674
23_25_2013-07-26,17046.054480323786
23_26_2012-11-02,13483.3589415665
23_26_2012-11-09,12741.580578084906
23_26_2012-11-16,14221.379549628531
23_26_2012-11-23,19374.86555615508
23_26_2012-11-30,15944.458709402343
23_26_2012-12-07,16163.211948162212
23_26_2012-12-14,17269.320140183336
23_26_2012-12-21,20732.04697799751
23_26_2012-12-28,8132.864986127485
23_26_2013-01-04,7201.992569430153
23_26_2013-01-11,7061.154997967235
23_26_2013-01-18,8351.732523813796
23_26_2013-01-25,8147.279143159682
23_26_2013-02-01,11677.103933313327
23_26_2013-02-08,10694.184332920338
23_26_2013-02-15,11451.440228456926
23_26_2013-02-22,11165.492386824031
23_26_2013-03-01,12188.852411797177
23_26_2013-03-08,12222.878751293076
23_26_2013-03-15,12062.056728373049
23_26_2013-03-22,10969.94017381045
23_26_2013-03-29,12915.225090416649
23_26_2013-04-05,13745.545385558105
23_26_2013-04-12,12846.725002057838
23_26_2013-04-19,12589.039215187926
23_26_2013-04-26,12204.16010825727
23_26_2013-05-03,14981.504607468632
23_26_2013-05-10,15818.552307491314
23_26_2013-05-17,14294.599292290408
23_26_2013-05-24,15389.328223209259
23_26_2013-05-31,14221.60918008668
23_26_2013-06-07,14674.313672259346
23_26_2013-06-14,15517.48216081595
23_26_2013-06-21,14772.756288752333
23_26_2013-06-28,13533.463914979746
23_26_2013-07-05,15191.705214493579
23_26_2013-07-12,13693.372161937703
23_26_2013-07-19,12982.867637645477
23_26_2013-07-26,13218.399597414204
23_27_2012-11-02,3080.5636486516264
23_27_2012-11-09,3297.270899138418
23_27_2012-11-16,3454.035055180824
23_27_2012-11-23,4768.842781139561
23_27_2012-11-30,5204.730524071518
23_27_2012-12-07,4402.231777246722
23_27_2012-12-14,5965.907367371884
23_27_2012-12-21,6731.519771045942
23_27_2012-12-28,3665.6308913836338
23_27_2013-01-04,2458.7543936644847
23_27_2013-01-11,2569.5145680757164
23_27_2013-01-18,2939.8587549419058
23_27_2013-01-25,2384.0694755425975
23_27_2013-02-01,3005.9126067627526
23_27_2013-02-08,3276.4573247521785
23_27_2013-02-15,3092.3568679443033
23_27_2013-02-22,2969.3917599186475
23_27_2013-03-01,3040.6288696787105
23_27_2013-03-08,3133.1293223208845
23_27_2013-03-15,3008.023117443935
23_27_2013-03-22,3270.357219509936
23_27_2013-03-29,4553.691373185936
23_27_2013-04-05,3117.54772022312
23_27_2013-04-12,2886.040432724431
23_27_2013-04-19,2745.931711086306
23_27_2013-04-26,2662.3332979543857
23_27_2013-05-03,3531.222527489803
23_27_2013-05-10,3855.9359368991118
23_27_2013-05-17,3437.392747212068
23_27_2013-05-24,3841.5551686853014
23_27_2013-05-31,3453.4801408089374
23_27_2013-06-07,3619.1861516127806
23_27_2013-06-14,3910.708882514682
23_27_2013-06-21,3632.907572375558
23_27_2013-06-28,3397.396406818833
23_27_2013-07-05,4001.4716021182835
23_27_2013-07-12,3525.0677402692077
23_27_2013-07-19,3314.4859128409066
23_27_2013-07-26,3591.5700643735977
23_28_2012-11-02,1304.3380166802629
23_28_2012-11-09,1404.1075774729186
23_28_2012-11-16,1323.1476901194176
23_28_2012-11-23,1609.154895821075
23_28_2012-11-30,1435.7589102657664
23_28_2012-12-07,1539.0496262582503
23_28_2012-12-14,1427.2429699268268
23_28_2012-12-21,1832.6213923589448
23_28_2012-12-28,922.4686042740567
23_28_2013-01-04,559.2514059274788
23_28_2013-01-11,797.7884820905791
23_28_2013-01-18,916.7241840047345
23_28_2013-01-25,714.2832171674961
23_28_2013-02-01,1013.2053657754979
23_28_2013-02-08,1116.0003191704286
23_28_2013-02-15,894.9393762047588
23_28_2013-02-22,895.918160724871
23_28_2013-03-01,1087.187379732628
23_28_2013-03-08,1087.0563395414617
23_28_2013-03-15,921.2240694534339
23_28_2013-03-22,592.5765960052776
23_28_2013-03-29,715.082545414888
23_28_2013-04-05,1136.9929085079611
23_28_2013-04-12,948.3188774399651
23_28_2013-04-19,922.5953831926039
23_28_2013-04-26,875.3308056981904
23_28_2013-05-03,1266.723725986873
23_28_2013-05-10,1734.7787391667687
23_28_2013-05-17,1207.9495599534762
23_28_2013-05-24,1496.4163235521182
23_28_2013-05-31,1387.7488580081908
23_28_2013-06-07,1404.5423100409553
23_28_2013-06-14,1381.534393702902
23_28_2013-06-21,1332.4041164581397
23_28_2013-06-28,1090.4440095979412
23_28_2013-07-05,1352.4283048141845
23_28_2013-07-12,1209.302111482831
23_28_2013-07-19,993.1134828327241
23_28_2013-07-26,1227.957138396663
23_29_2012-11-02,11651.870109955784
23_29_2012-11-09,10393.931687780514
23_29_2012-11-16,11069.821484807575
23_29_2012-11-23,12773.889479222336
23_29_2012-11-30,13475.323513463143
23_29_2012-12-07,14020.709387899162
23_29_2012-12-14,15387.431663262127
23_29_2012-12-21,20866.060037753163
23_29_2012-12-28,11061.205303881843
23_29_2013-01-04,8656.705722106843
23_29_2013-01-11,8653.60958509094
23_29_2013-01-18,9174.925183689777
23_29_2013-01-25,8054.926597965823
23_29_2013-02-01,11187.673051803931
23_29_2013-02-08,11352.08701334726
23_29_2013-02-15,10427.761918639157
23_29_2013-02-22,10147.207350299248
23_29_2013-03-01,10111.194067389326
23_29_2013-03-08,11440.170826282274
23_29_2013-03-15,10244.45259004188
23_29_2013-03-22,10168.160371919743
23_29_2013-03-29,11500.531723598075
23_29_2013-04-05,10591.033177763371
23_29_2013-04-12,9479.548921795393
23_29_2013-04-19,9413.994057431893
23_29_2013-04-26,9324.939898404242
23_29_2013-05-03,12059.455131051887
23_29_2013-05-10,11359.847256436015
23_29_2013-05-17,11571.345265238419
23_29_2013-05-24,11686.789984438567
23_29_2013-05-31,10454.038023282366
23_29_2013-06-07,12285.448671390333
23_29_2013-06-14,12597.62531892452
23_29_2013-06-21,11859.06333884749
23_29_2013-06-28,11735.027386770134
23_29_2013-07-05,13308.214382616832
23_29_2013-07-12,11460.464254830966
23_29_2013-07-19,11685.486023881831
23_29_2013-07-26,11204.396946571731
23_30_2012-11-02,7326.18425683443
23_30_2012-11-09,6840.983700270738
23_30_2012-11-16,7195.671414397751
23_30_2012-11-23,6239.131212606699
23_30_2012-11-30,6183.71822836824
23_30_2012-12-07,7042.781846773999
23_30_2012-12-14,6705.868965714721
23_30_2012-12-21,7055.316706871953
23_30_2012-12-28,6115.420982395308
23_30_2013-01-04,5341.5065086165105
23_30_2013-01-11,5388.5134881252525
23_30_2013-01-18,5808.063093552323
23_30_2013-01-25,5351.796092010606
23_30_2013-02-01,6966.024710211448
23_30_2013-02-08,7001.391851256549
23_30_2013-02-15,7072.064465337845
23_30_2013-02-22,7101.095575272567
23_30_2013-03-01,7329.366057574316
23_30_2013-03-08,7356.170481398458
23_30_2013-03-15,7150.510537119675
23_30_2013-03-22,6748.178571927357
23_30_2013-03-29,6773.553149412634
23_30_2013-04-05,7152.346798924419
23_30_2013-04-12,6991.390420004198
23_30_2013-04-19,7513.14241415834
23_30_2013-04-26,7243.007160663266
23_30_2013-05-03,8642.420884343554
23_30_2013-05-10,8805.74368696565
23_30_2013-05-17,8684.157194077206
23_30_2013-05-24,8431.796344367976
23_30_2013-05-31,8602.263726742978
23_30_2013-06-07,9812.110157761965
23_30_2013-06-14,8791.991220644299
23_30_2013-06-21,8623.021791975254
23_30_2013-06-28,9952.86143901828
23_30_2013-07-05,9760.189026691483
23_30_2013-07-12,9214.517591363496
23_30_2013-07-19,9391.43965183769
23_30_2013-07-26,9678.14794018939
23_31_2012-11-02,3896.896320166155
23_31_2012-11-09,4067.1774346846305
23_31_2012-11-16,4106.469968424096
23_31_2012-11-23,5288.098375987614
23_31_2012-11-30,6116.268435374254
23_31_2012-12-07,5513.53064198437
23_31_2012-12-14,7762.535920963916
23_31_2012-12-21,9186.04592913318
23_31_2012-12-28,4636.914497649188
23_31_2013-01-04,3018.728598492053
23_31_2013-01-11,2745.7322963059005
23_31_2013-01-18,2549.509857521527
23_31_2013-01-25,2723.3676749170495
23_31_2013-02-01,3697.2366389849917
23_31_2013-02-08,3849.585791990019
23_31_2013-02-15,3894.077997980971
23_31_2013-02-22,3672.5608383223816
23_31_2013-03-01,3905.4966044373477
23_31_2013-03-08,3699.307952800804
23_31_2013-03-15,3650.9500037396224
23_31_2013-03-22,3685.606255489628
23_31_2013-03-29,4897.479119026992
23_31_2013-04-05,3420.9545068699613
23_31_2013-04-12,3420.736874866209
23_31_2013-04-19,3395.258609948269
23_31_2013-04-26,3372.7412205689125
23_31_2013-05-03,4423.078754444715
23_31_2013-05-10,5236.897590786931
23_31_2013-05-17,4438.176471055397
23_31_2013-05-24,5224.057340566642
23_31_2013-05-31,4820.993532293498
23_31_2013-06-07,5412.9153053500495
23_31_2013-06-14,5084.846736027218
23_31_2013-06-21,5204.792844791086
23_31_2013-06-28,5171.91245724513
23_31_2013-07-05,5552.039371167896
23_31_2013-07-12,5274.12234369382
23_31_2013-07-19,5182.407701638913
23_31_2013-07-26,5656.6293485968445
23_32_2012-11-02,10356.132703593423
23_32_2012-11-09,8656.894511289109
23_32_2012-11-16,9628.821579485546
23_32_2012-11-23,13498.037018181461
23_32_2012-11-30,15183.200215027166
23_32_2012-12-07,15555.559797101514
23_32_2012-12-14,25170.968306224415
23_32_2012-12-21,36216.01510706851
23_32_2012-12-28,14006.20750909694
23_32_2013-01-04,6077.583693198552
23_32_2013-01-11,6594.812359243602
23_32_2013-01-18,7334.552843894615
23_32_2013-01-25,6574.518727320871
23_32_2013-02-01,9324.991254821156
23_32_2013-02-08,8528.612580236757
23_32_2013-02-15,11564.85465483198
23_32_2013-02-22,9938.507061697128
23_32_2013-03-01,9134.789546690385
23_32_2013-03-08,10020.77682915018
23_32_2013-03-15,9838.453405274666
23_32_2013-03-22,10207.027746675512
23_32_2013-03-29,15635.427655312922
23_32_2013-04-05,9540.831164508809
23_32_2013-04-12,9424.148631060056
23_32_2013-04-19,9359.473117487501
23_32_2013-04-26,9511.75144610748
23_32_2013-05-03,12462.939413295322
23_32_2013-05-10,12010.445528431006
23_32_2013-05-17,12638.26428717915
23_32_2013-05-24,12128.402107491962
23_32_2013-05-31,12440.242071025768
23_32_2013-06-07,12630.220314103335
23_32_2013-06-14,12588.634701567364
23_32_2013-06-21,12655.700646147394
23_32_2013-06-28,12852.659328863903
23_32_2013-07-05,12515.66603442537
23_32_2013-07-12,11764.526273770556
23_32_2013-07-19,11599.69038889063
23_32_2013-07-26,11462.00151137741
23_33_2012-11-02,11568.719508492482
23_33_2012-11-09,10538.582333649789
23_33_2012-11-16,11364.414381373641
23_33_2012-11-23,16586.743823365025
23_33_2012-11-30,15250.889043970961
23_33_2012-12-07,15165.609968989895
23_33_2012-12-14,16714.86340464675
23_33_2012-12-21,21547.01919556698
23_33_2012-12-28,8367.83398621676
23_33_2013-01-04,5247.1895372249055
23_33_2013-01-11,5113.055621932709
23_33_2013-01-18,6197.2441887616515
23_33_2013-01-25,5733.914560408195
23_33_2013-02-01,8434.397534666803
23_33_2013-02-08,8247.253416287971
23_33_2013-02-15,9034.960182449502
23_33_2013-02-22,8413.146834556153
23_33_2013-03-01,9638.615830793045
23_33_2013-03-08,9777.721385625706
23_33_2013-03-15,9976.071730444539
23_33_2013-03-22,9637.412010390217
23_33_2013-03-29,12693.709792359685
23_33_2013-04-05,10603.19482406199
23_33_2013-04-12,10035.646151401135
23_33_2013-04-19,9560.065969113022
23_33_2013-04-26,8998.785494081796
23_33_2013-05-03,12290.118535421025
23_33_2013-05-10,12251.142099785193
23_33_2013-05-17,11411.742529479408
23_33_2013-05-24,13437.836906790564
23_33_2013-05-31,11793.511291783967
23_33_2013-06-07,12229.817571655089
23_33_2013-06-14,12820.303389822846
23_33_2013-06-21,12549.848961679185
23_33_2013-06-28,11773.585385852051
23_33_2013-07-05,13539.416526022564
23_33_2013-07-12,11932.642156028816
23_33_2013-07-19,12402.008280203916
23_33_2013-07-26,11875.968999314262
23_34_2012-11-02,26821.308992825987
23_34_2012-11-09,23932.428807272066
23_34_2012-11-16,24633.072571589884
23_34_2012-11-23,30809.78465845771
23_34_2012-11-30,24857.151134039337
23_34_2012-12-07,26134.223456505257
23_34_2012-12-14,26584.721298823126
23_34_2012-12-21,31187.329206545124
23_34_2012-12-28,19300.13081812112
23_34_2013-01-04,14801.279306464316
23_34_2013-01-11,14630.494086355824
23_34_2013-01-18,16735.78445707386
23_34_2013-01-25,14806.822599782587
23_34_2013-02-01,20064.52800262405
23_34_2013-02-08,18871.345321045494
23_34_2013-02-15,22395.14889818075
23_34_2013-02-22,22031.61943577106
23_34_2013-03-01,24902.087040042643
23_34_2013-03-08,24899.268991249897
23_34_2013-03-15,25433.497828274907
23_34_2013-03-22,26630.963333723415
23_34_2013-03-29,26876.858383939903
23_34_2013-04-05,26881.850501659286
23_34_2013-04-12,26360.568360454534
23_34_2013-04-19,27546.129783399676
23_34_2013-04-26,26111.333088772823
23_34_2013-05-03,32907.041332922105
23_34_2013-05-10,30783.95227122234
23_34_2013-05-17,30806.498048237027
23_34_2013-05-24,34085.76755067463
23_34_2013-05-31,31289.021538915164
23_34_2013-06-07,33700.59068407599
23_34_2013-06-14,34296.54088988473
23_34_2013-06-21,32628.355329747697
23_34_2013-06-28,37138.3019189138
23_34_2013-07-05,35974.70889588019
23_34_2013-07-12,32767.904031888207
23_34_2013-07-19,32689.2283770714
23_34_2013-07-26,32551.6133131008
23_35_2012-11-02,5855.020320287097
23_35_2012-11-09,4787.1223979685365
23_35_2012-11-16,5536.149304796906
23_35_2012-11-23,5883.286371606691
23_35_2012-11-30,5168.643355189482
23_35_2012-12-07,5918.584293098505
23_35_2012-12-14,5949.149543323001
23_35_2012-12-21,6477.733765702461
23_35_2012-12-28,4110.459961839097
23_35_2013-01-04,2841.3601396757103
23_35_2013-01-11,3024.2802660837115
23_35_2013-01-18,3529.754966067818
23_35_2013-01-25,3050.36461434752
23_35_2013-02-01,4255.545812222392
23_35_2013-02-08,4462.363110102552
23_35_2013-02-15,5136.937985276278
23_35_2013-02-22,4743.714779110874
23_35_2013-03-01,4915.436772530958
23_35_2013-03-08,5156.171221749377
23_35_2013-03-15,4793.247618979859
23_35_2013-03-22,5113.589280247065
23_35_2013-03-29,5703.62885006599
23_35_2013-04-05,5310.647639853007
23_35_2013-04-12,4775.6721019813585
23_35_2013-04-19,5096.928218615662
23_35_2013-04-26,4857.399527595708
23_35_2013-05-03,6478.363545767111
23_35_2013-05-10,6301.183325129821
23_35_2013-05-17,6292.280620805716
23_35_2013-05-24,6900.217948741528
23_35_2013-05-31,6022.850127555597
23_35_2013-06-07,7511.562950931528
23_35_2013-06-14,7708.997438375243
23_35_2013-06-21,6966.743456188601
23_35_2013-06-28,7577.668690496592
23_35_2013-07-05,7297.844136404826
23_35_2013-07-12,6159.918905538053
23_35_2013-07-19,6576.616776939364
23_35_2013-07-26,7003.9267878166065
23_36_2012-11-02,4021.4553404069775
23_36_2012-11-09,3695.6588336346713
23_36_2012-11-16,4099.230852338055
23_36_2012-11-23,4108.665509872701
23_36_2012-11-30,4199.3251655550785
23_36_2012-12-07,4409.973134418901
23_36_2012-12-14,6049.365940931702
23_36_2012-12-21,5732.849387617155
23_36_2012-12-28,4237.565661210267
23_36_2013-01-04,2140.8916895300667
23_36_2013-01-11,1713.576353584494
23_36_2013-01-18,2513.6709310165083
23_36_2013-01-25,2124.088039832678
23_36_2013-02-01,3158.1261062695135
23_36_2013-02-08,3088.2493030180385
23_36_2013-02-15,3021.246390282445
23_36_2013-02-22,3141.64786931239
23_36_2013-03-01,3226.130082487943
23_36_2013-03-08,3479.3311263072337
23_36_2013-03-15,3240.231710996147
23_36_2013-03-22,3330.8224171077804
23_36_2013-03-29,3692.1999507451565
23_36_2013-04-05,3890.7542622312712
23_36_2013-04-12,3574.539563344462
23_36_2013-04-19,3105.246869221021
23_36_2013-04-26,3374.407842140091
23_36_2013-05-03,3613.204057653502
23_36_2013-05-10,3333.3723667989407
23_36_2013-05-17,3495.5062183779496
23_36_2013-05-24,3979.9028110365175
23_36_2013-05-31,2946.8549509143463
23_36_2013-06-07,7065.096477826802
23_36_2013-06-14,6092.7098155666245
23_36_2013-06-21,5456.659796390381
23_36_2013-06-28,9867.550036835486
23_36_2013-07-05,7494.279506047647
23_36_2013-07-12,7307.915637897772
23_36_2013-07-19,6870.714884141631
23_36_2013-07-26,6213.87691281113
23_38_2012-11-02,45915.867898837314
23_38_2012-11-09,43397.49354713729
23_38_2012-11-16,43744.71725599803
23_38_2012-11-23,28387.843603562
23_38_2012-11-30,35954.53008068488
23_38_2012-12-07,49710.671122597305
23_38_2012-12-14,46708.61223719562
23_38_2012-12-21,45983.53240170512
23_38_2012-12-28,36688.23276937995
23_38_2013-01-04,47819.48460410892
23_38_2013-01-11,44802.732324659
23_38_2013-01-18,46258.63179976252
23_38_2013-01-25,43042.99166714239
23_38_2013-02-01,47650.24276159829
23_38_2013-02-08,48500.92621708725
23_38_2013-02-15,44180.12785965687
23_38_2013-02-22,40554.04681473325
23_38_2013-03-01,46196.42900302962
23_38_2013-03-08,49780.9266626688
23_38_2013-03-15,44020.920483306836
23_38_2013-03-22,41109.27902170727
23_38_2013-03-29,40954.731583062334
23_38_2013-04-05,47793.16552367484
23_38_2013-04-12,45672.49334547584
23_38_2013-04-19,44492.97953290813
23_38_2013-04-26,45678.686328009935
23_38_2013-05-03,46336.460638992474
23_38_2013-05-10,45129.76731224365
23_38_2013-05-17,44786.98454737649
23_38_2013-05-24,43314.345201977994
23_38_2013-05-31,39655.860906698545
23_38_2013-06-07,42799.243036757245
23_38_2013-06-14,41545.320885587185
23_38_2013-06-21,40197.80879466958
23_38_2013-06-28,42174.33054431968
23_38_2013-07-05,45827.53005321284
23_38_2013-07-12,43547.62616029386
23_38_2013-07-19,40631.02575516523
23_38_2013-07-26,41006.65162478908
23_40_2012-11-02,61612.60725375308
23_40_2012-11-09,58182.34632507611
23_40_2012-11-16,57982.532776242246
23_40_2012-11-23,56542.201710323665
23_40_2012-11-30,53951.53630126619
23_40_2012-12-07,64333.71026028811
23_40_2012-12-14,63677.16527840718
23_40_2012-12-21,65758.2579311489
23_40_2012-12-28,55511.10414181776
23_40_2013-01-04,61445.65536482554
23_40_2013-01-11,57744.71824170149
23_40_2013-01-18,59693.54811704065
23_40_2013-01-25,58633.46190653118
23_40_2013-02-01,62359.202805157256
23_40_2013-02-08,62800.558361999276
23_40_2013-02-15,62402.92965760905
23_40_2013-02-22,60465.29587715608
23_40_2013-03-01,61965.50384499259
23_40_2013-03-08,65472.95104994019
23_40_2013-03-15,62399.88896854401
23_40_2013-03-22,61045.46542017175
23_40_2013-03-29,60824.51201163376
23_40_2013-04-05,62267.802665767646
23_40_2013-04-12,61413.05859787741
23_40_2013-04-19,60705.13658332358
23_40_2013-04-26,60913.730261633114
23_40_2013-05-03,65048.75721423125
23_40_2013-05-10,63601.167864041534
23_40_2013-05-17,63633.77375863665
23_40_2013-05-24,63372.18433748289
23_40_2013-05-31,61658.81055566749
23_40_2013-06-07,65511.99029557574
23_40_2013-06-14,65069.68906781558
23_40_2013-06-21,64337.04914972237
23_40_2013-06-28,64453.80330538672
23_40_2013-07-05,65961.34179106966
23_40_2013-07-12,63832.298164863736
23_40_2013-07-19,61301.59887547067
23_40_2013-07-26,61742.671925529874
23_41_2012-11-02,2001.108067364907
23_41_2012-11-09,1875.3469047250678
23_41_2012-11-16,2072.809314058676
23_41_2012-11-23,2847.70255146201
23_41_2012-11-30,3893.12625260547
23_41_2012-12-07,3991.1103262058623
23_41_2012-12-14,5568.10146276377
23_41_2012-12-21,9108.546811705808
23_41_2012-12-28,2383.725024653346
23_41_2013-01-04,1431.1169005987704
23_41_2013-01-11,1160.345337146471
23_41_2013-01-18,1238.1957858829642
23_41_2013-01-25,1580.9342383118137
23_41_2013-02-01,1623.3989626751172
23_41_2013-02-08,3244.1297059985873
23_41_2013-02-15,1737.0760230182586
23_41_2013-02-22,1636.3969648582777
23_41_2013-03-01,1378.189470389409
23_41_2013-03-08,1226.5284099579778
23_41_2013-03-15,1230.0470942535644
23_41_2013-03-22,3024.0877454780293
23_41_2013-03-29,4324.113865829746
23_41_2013-04-05,1749.73386068653
23_41_2013-04-12,1155.2881286128584
23_41_2013-04-19,1672.013035225128
23_41_2013-04-26,1319.033401668042
23_41_2013-05-03,608.5020941546227
23_41_2013-05-10,1303.2715692192683
23_41_2013-05-17,761.1648745770171
23_41_2013-05-24,1889.6902384263424
23_41_2013-05-31,1091.3951102161768
23_41_2013-06-07,1410.9859419026934
23_41_2013-06-14,2044.2321937188658
23_41_2013-06-21,2429.487517538877
23_41_2013-06-28,1708.369820718309
23_41_2013-07-05,2371.8836588443337
23_41_2013-07-12,1613.3941316883531
23_41_2013-07-19,2468.413377645014
23_41_2013-07-26,2853.041869585248
23_42_2012-11-02,12093.345380207682
23_42_2012-11-09,10713.116570048336
23_42_2012-11-16,11513.381313887929
23_42_2012-11-23,11490.567373974618
23_42_2012-11-30,10915.935511212107
23_42_2012-12-07,11567.743796326151
23_42_2012-12-14,11091.570417350935
23_42_2012-12-21,11193.897928362216
23_42_2012-12-28,9250.922898756693
23_42_2013-01-04,9120.883178814502
23_42_2013-01-11,9240.347306888207
23_42_2013-01-18,9448.239458071173
23_42_2013-01-25,8986.506874974155
23_42_2013-02-01,10013.077195589593
23_42_2013-02-08,10608.028453092615
23_42_2013-02-15,10450.286168496597
23_42_2013-02-22,10009.338038197264
23_42_2013-03-01,10526.169986657054
23_42_2013-03-08,10635.171224286036
23_42_2013-03-15,10716.020368637483
23_42_2013-03-22,10450.07385314773
23_42_2013-03-29,10753.81096522424
23_42_2013-04-05,11717.063386870472
23_42_2013-04-12,11467.113991861555
23_42_2013-04-19,11300.27478307481
23_42_2013-04-26,10962.634915871098
23_42_2013-05-03,11037.92488538391
23_42_2013-05-10,10924.763177459125
23_42_2013-05-17,11046.591073850865
23_42_2013-05-24,11555.443632193183
23_42_2013-05-31,10483.513517510031
23_42_2013-06-07,12425.783004505905
23_42_2013-06-14,12073.523215356487
23_42_2013-06-21,11864.085274683195
23_42_2013-06-28,12329.430498893695
23_42_2013-07-05,13018.130039351618
23_42_2013-07-12,12683.746935398138
23_42_2013-07-19,11658.922284302807
23_42_2013-07-26,11585.457708805918
23_44_2012-11-02,7895.165609081233
23_44_2012-11-09,8224.841915471943
23_44_2012-11-16,8696.265303164048
23_44_2012-11-23,12109.010371420847
23_44_2012-11-30,11014.616821919644
23_44_2012-12-07,10784.062092779568
